Username,followers_old,size_old,found,UserID,is_private,mediacount,followers_new,followees,external_url,is_business_account,business_category_name,biography,full_name,is_verified,profile_pic_url,size_new
probablyshannonford,397042,midtier,TRUE,1458223401,FALSE,2177,399355,914,https://www.flowcode.com/page/probablyapodcast,TRUE,Creators & Celebrities,Host of: @probablyapodcast \nBusiness inquires: Samantha@samrosegroup.com\nEvents/Podcast: ProbablyShannonFordCollabs@gmail.com\n📍Nashville + NYC,Shannon Ford,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/316004601_1425114581351936_5384153499415129406_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=ZRQ4YET5rA0AX_CQbvq&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfD_Err3KllEGfD8MKHRliQIHcGacw4LipBBr2cAHnvn0Q&oe=6416D705&_nc_sid=035b3a,midtier
shannonsaint,326897,midtier,TRUE,23282639,FALSE,190,327323,713,http://modernfertility.me/shannonsaint,FALSE,None,"@loveislandusa @thechallenge\nBeauty•Fashion•Skincare\n📍PHL • Delray Beach, FL🌴 \n@shannonsaintskincare 🫧",SHANNON ST. CLAIR,TRUE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/330383750_155786597268170_6493093393741834085_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Y11JslP81dsAX8yaLrs&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCB9sQIQ7oAzmeylHqQts19vAUI3fMwQWo5ZmD8FmyWhA&oe=6417C6D6&_nc_sid=5e3072,midtier
bankroll_pj,327492,midtier,TRUE,1627246396,FALSE,23,327070,413,http://www.thefader.com/2016/05/23/bankroll-pj-jump-in-video,TRUE,None,For Booking Contact Email:bookingbankrollpj@gmail.com Street Money World Wide And You Know It SnapChat: bankroll.pj,Bankroll Bankroll,FALSE,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/88268929_1099901250344011_6735385125384617984_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=3f_UV-MD1kYAX_hyLcT&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBVYM9KQfbX25lsOOmV5bxVx2zqkU83nILFelY77r_zvQ&oe=64184323&_nc_sid=5e3072,midtier
iammiajaye,377531,midtier,TRUE,2178284449,FALSE,165,377413,1952,https://linkin.bio/blackmendeservetogrowold?fbclid=PAAaZnm23s12Tvy2sLa5Z-sO-E7ooTDaOnSlZHaiqgYj1pn1-MLb1C8UWC7PY,FALSE,None,• 𝐌𝐨𝐦 + 𝐄𝐧𝐭𝐫𝐞𝐩𝐫𝐞𝐧𝐞𝐮𝐫  ⁣\n• 𝐅𝐨𝐮𝐧𝐝𝐞𝐫 𝐨𝐟:⁣\n@themomandceo @blackmendeservetogrowold @freshstartkidz ⁣\n• 𝐈𝐧𝐪𝐮𝐢𝐫𝐢𝐞𝐬: media@iammiajaye.com,Mia Jaye,FALSE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/280382603_693752741905720_733634367371901430_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=KZjfmYvAQRIAX8SwXx5&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBcdCoaeRcv1iv386EPmXjBOxR6fxiV7i3zoiUxNovEug&oe=64179CC6&_nc_sid=5e3072,midtier
govkristinoem,409121,midtier,TRUE,1385560512,FALSE,3356,413505,404,http://facebook.com/govnoem,TRUE,None,South Dakotan. Wife. Mom. Grandma. Honored to serve as South Dakota's Governor.,Governor Kristi Noem,TRUE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/49933525_306528583549514_2557637846353575936_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=WzNrGqziH6UAX-ZNIlI&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCuOrkDIapxHgzDYXTTvcBebaEynBHWjST3kydPNTPhcw&oe=6418BD33&_nc_sid=5e3072,midtier
kirapetilli,387782,midtier,TRUE,214163533,FALSE,333,383833,1000,https://linktr.ee/Kirapetilli,TRUE,None,South FL Realtor 🏡\nDm me for inquiries\n@kirapetillirealtor @onesir \n@thecuratedcollectiongroup,K I K I🦋,FALSE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/202239142_322753346108758_4889451159843746663_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=jRKtS4YbKMMAX-P4-9e&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBdqAuGQmwIM8M7R04jDUIcSixIU6diecsPfNGBrgFF3A&oe=641799FE&_nc_sid=5e3072,midtier
skyemorales,374797,midtier,TRUE,2491431643,FALSE,91,372784,600,https://linktr.ee/SkyeMorales,FALSE,None,…..a moody girl who sings,SM ⛈️,TRUE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/322943986_200447885888917_3271917460196967712_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=hF3rBgv-WEUAX_JdC2S&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDxeVuiTad91aDGuOQlFaMcnD72MdCbHhoK90M5W5ZlCQ&oe=6418AC47&_nc_sid=5e3072,midtier
micahplath,399964,midtier,TRUE,15384393367,FALSE,184,399901,651,None,FALSE,None,"Life is short, make it sweeter!\nEmail bridget@selectmodel.com for bookings  \ntalk to me on cameo @ micahplath @tlc",Micah Plath,TRUE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/279597368_147980741070073_4988902508705405450_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kTj9cjqH87cAX8uEjem&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDIIdrpNh3aII2vNowhOxsNqxX0fHkVQNUhyftmlT0lLw&oe=6416D133&_nc_sid=035b3a,midtier
laurenelizabethburke,358264,midtier,TRUE,104765006,FALSE,208,357171,966,https://linktr.ee/Laurenelizabethburke,FALSE,None,"Just a girl tackling projects she got sick of waiting on her husband to do! Teaching YOU to DIY too!  \nStories is where the fun is, come hang out!🖤",LAUREN BURKE | DIY + Design,FALSE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/226305020_1005932483494155_1729147530088536957_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=zMrt_SOv45MAX_eVYSq&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfB2BP3UEKuVlxrdE5km4GIukDqOMuDMaGnuDZC8oRzOdQ&oe=641823D2&_nc_sid=5e3072,midtier
pitchersnation,353065,midtier,TRUE,6879244426,FALSE,7821,356044,1054,http://mlb.com/,TRUE,None,"We think about pitching 24-7, not just 12-6.\n📽 via: @mlb",Pitchersnation,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/28764972_411186889329629_7068536190823038976_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=yEao8D3givsAX-6oGCU&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfActU3gPPgU8VRT8hINjICUu9q-XkwKDZ3XrQQi8ailqA&oe=64189DE6&_nc_sid=5e3072,midtier
jillcomesclean,397829,midtier,TRUE,283628115,FALSE,2002,409086,2280,https://msha.ke/jillcomesclean,FALSE,None,Helping you with your home!\n- Easy Cleaning & Organizing tips\n- The Best Life Hacks\n- Amazon Finds\n- Clean living tips & swaps\n👇🏼Ebook & Links,Home Organizing & Cleaning | Amazon Finds | Life Hacks,FALSE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/194070667_162234962451951_220044780028663559_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=imjO2WIYHdYAX-H3V3_&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAQeYr07dXVrOs6VfZ28ji16XOVc1HpZIEm2gzWtAoF-A&oe=6416FCF9&_nc_sid=5e3072,midtier
stavvybaby2,400400,midtier,TRUE,5577718207,FALSE,764,420094,704,http://linktr.ee/stavvybaby,TRUE,None,The Fat Rascal Tour coming to a city near you! get your tickets now! Check out the  @stavvysworld podcast,Stavros Halkias,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/312053687_851150282679166_7097331824518798756_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=vmzi1iEFpGsAX_7Mm24&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCIvbF8Ab42A5fTwxcpMjrznCBNwfWXQUOe7lMwHuoYVA&oe=64189592&_nc_sid=5e3072,midtier
mteo50,375210,midtier,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lizzymusi,320043,midtier,TRUE,24362578,FALSE,881,324601,6677,https://linktr.ee/lizzymusi,TRUE,None,Official IG of Lizzy Musi @stoutlaws,Lizzy Musi,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/312829228_834941910968259_2798182501718932515_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=n6yB8sxy0rMAX_9y1NZ&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBUBT8fMeHL_ANj-eKTpMdxrH41DrW7T_ZCiIxqaSjoPw&oe=6417DAFF&_nc_sid=5e3072,midtier
girlwithaboysname,289483,midtier,TRUE,32945463,FALSE,43,299853,1458,None,TRUE,None,@cwallamericanhc,Geffri Maya,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/328549327_1395867587849748_977512649136777965_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=BFq64WHaRPMAX-kAZRS&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfD53WX4DDT1q_nf71ypiec9ugDJwW8fF_KeiW3y5uAjtw&oe=64183B71&_nc_sid=5e3072,midtier
ericaleshai,261109,midtier,TRUE,27922890,FALSE,62,261575,272,https://linktr.ee/ericaleshai,FALSE,None,Lover • Artist • bookings@ericaleshai.com \n☀️🌙⭐️\n✨ #STINGY is out now everywhere✨,Erica LeShai,TRUE,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/57488190_809043732802473_8115251082709434368_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=1W-KSLYUeIYAX_w14rS&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBqMwpRmS7xOMe56YSLq3TArJstiRVC-7YQ16pXANMlsw&oe=641838F4&_nc_sid=5e3072,midtier
isyglue,268661,midtier,TRUE,1657962889,FALSE,79,268732,637,http://linktr.ee/therealisyglue,FALSE,None,@slimjimsnack \nBetter Off- Music Video OUT NOW💋,Isy Glue,FALSE,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/331864003_1628667320896435_4357475814273679752_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=1VMvshc0gC8AX-aVzY6&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCHTtPdEdqfSpE9ahEmDKFonDxUAetf0kZrZT5fUpxz_Q&oe=64189EAF&_nc_sid=5e3072,midtier
bmrtwins1,310647,midtier,TRUE,6439720682,FALSE,218,308376,146,https://linktr.ee/bmrtwins,FALSE,None,I make content for like minded people. Also known as Bmrtwins1,BMR Twins,FALSE,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/277695596_128704346403858_4708999569483018774_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=HQTDU7cKZWMAX9y11dW&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAk9mW90vW94XXERKt__pkkbrN4xx4sveZCaRsbAlBRAQ&oe=64179C38&_nc_sid=035b3a,midtier
gabelustman,316863,midtier,TRUE,50884856,FALSE,4173,316556,7342,http://hoo.be/gabelustman,FALSE,None,🎶 Singer / Songwriter / TV Personality\n🏆 #1 iTunes Charting Album\n🎥 TikTok: GABELUSTMAN,GABE LUSTMAN,TRUE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/295065103_581888583426133_6799590560063123773_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=SSFtC9IoGMoAX-mvv5a&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfD57XgGjMdYRdk3c_hrnB9sBcyj-7rLRbX37FrmOq2q3g&oe=641893E7&_nc_sid=035b3a,midtier
mauricebenard,311512,midtier,TRUE,240909897,FALSE,1303,313970,295,https://linktr.ee/mauricebenard,FALSE,None,My book “Nothing General About It” is available now. \nState Of Mind is now on YouTube. Follow @mbstateofmind,Maurice Benard,TRUE,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/335539403_1284565218762453_7122040668553236166_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=bdI3ZnSTUOMAX8h-X7d&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBoLfPt30-2leIDMZ8hPbPMw3Ni3fMvrGNKqCJM6Ze7ig&oe=6417BC97&_nc_sid=5e3072,midtier
jasminebleu,303009,midtier,TRUE,30928222,FALSE,38,302455,876,None,FALSE,None,NA,ǝuıɯsɐſ ❥,TRUE,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/314920073_3316344825273067_2323501735651377845_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=P0icZikPFUAAX8r6AS_&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAaRM3ymn9RVzEiQCSkChxHnw6h0-RU0BqSxgeFGrWPPw&oe=6417F52A&_nc_sid=5e3072,midtier
amberemilysmith,271914,midtier,TRUE,6527302,FALSE,1113,274412,1814,https://linktr.ee/amberemilysmith,FALSE,None,Galatians 2:20 All for His glory✝️. Wife. Mother. Texas girl. Lover of kitchen dance parties. 💍@grangersmith,Amber Smith 🦋,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/327016584_1376254629849768_8999235144685270971_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=cFjf18-RljQAX86bPuS&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCa9Us30ZQ9ljvoKuQNC55xCc5lf8g4tZ1X6CpWOX1dQw&oe=6418938F&_nc_sid=5e3072,midtier
bigsgjamo,286198,midtier,TRUE,1700944090,FALSE,60,287864,584,https://halloffameltd.com/collections/skully-gang,TRUE,None,NA,Jameson Williams,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/268035265_962703291034264_5848504379883718844_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=kBVWSprSHiIAX_wqe96&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBlYyO6Aqov0eATc3hVhn9sG-bUqwZMrLWaKJL1M3jYxw&oe=6417D8DD&_nc_sid=5e3072,midtier
conjuredhoodoo,263888,midtier,TRUE,9139386834,FALSE,2803,262357,6960,https://linktr.ee/theconjure,TRUE,None,by Lala Inuti Ahari\n• 3 MILLION VIEWS🎬\n• Celeb Rootworker\n• Mad Scientist of Conjure\n• #1 LARGEST Spiritual Candle Co in the 🌍 \n•100% AUTHENTIC\nSHOP👇🏽,THE CONJURE ™ 🔥🔥🔥,FALSE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/234907388_919718748609944_977561973196551230_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=6haCI5Lffm4AX_JSMuE&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfC8IkZEisFUlCOOYNZDum6auKn0XZ4wlXmHTcUyvzZhdQ&oe=64181CA2&_nc_sid=5e3072,midtier
kylelarsonracin,308350,midtier,TRUE,22476483,FALSE,805,312439,300,https://youtu.be/Px5GUzsl3uM,TRUE,None,2021 @nascar Cup Series Champion,Kyle Larson,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/128633135_2812117305698900_4569335897563809191_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=19t3FaT9GDkAX_g57x0&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDXuEyusMivkDrzzGA_fWcOHIe0vJnAK-g2EsoJEgOZ5A&oe=6418867F&_nc_sid=5e3072,midtier
latewithkate,249463,midtier,TRUE,1423870344,FALSE,805,248900,958,https://latesbykate.com/,FALSE,None,Nonsensical nonsense. Occasionally appropriately inappropriate. Hop on the crazy train! Finding & sharing good deal/products. Owner of @latesbykate,Kate Call,FALSE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/190794532_223276859304516_4521337349774852609_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=5kDl5vpj0KIAX8iteUl&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfA9CNS2CYOeidChgXzP3eGuYJwuC8sy8IrrIYizO7o4xA&oe=6416DF3D&_nc_sid=5e3072,midtier
papiluisito,293242,midtier,TRUE,2138656753,FALSE,309,288729,174,https://linktr.ee/elpapiluisito,TRUE,None,NA,Luis,FALSE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/271966972_1349721548798084_8979469650388071749_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=nqPl9h-J9L0AX8EJueR&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfA_tgfSh0SU3Dd-DU-rD1QtAYL2QnH3tkxA0OfK47cNFQ&oe=6418018F&_nc_sid=5e3072,midtier
parkerferris,309942,midtier,TRUE,45757917,FALSE,383,307675,696,None,TRUE,None,YouTube dad | l love my wife @aspynovard 😍 | Dad of Cove + Lola + Luma,Parker Ferris,TRUE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/292490167_580820106947270_915606211603101165_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=KGYoeiS3FUcAX9eBAid&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCMjSzhkKtWt6opm5nppSPMueFLOHtAjxUP-R_kr7RQ_A&oe=64188C68&_nc_sid=5e3072,midtier
jrdguz,259257,midtier,TRUE,465867073,FALSE,378,267142,4625,https://beacons.ai/jrdeguzman,FALSE,None,"Enjoy it | Netflix, Comedy Central, NBC & more. \nTix, podcast, video, music, cameo 👇",JR De Guzman,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/79389896_700043190521142_3330323881905881088_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=eXJsE2V_HR4AX9lhAft&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDR2YZF3rrItUMzGg96OOiRmq4I2OaaIwGZYxx8b2_ddA&oe=64177957&_nc_sid=5e3072,midtier
awwitskeweezy,232720,midtier,TRUE,7105324,FALSE,358,234503,889,https://youtu.be/BsLqdcoNrGQ,TRUE,None,👻 Snapchat- Awwitskeweezy,Kewon Vines,FALSE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/95281879_2750322391756745_3254247048882421760_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=GF5sDed5pngAX_Fwsj-&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCwvRT-urmXW1oAVUWHd427wbIn_q-fr1Cz8yb1mipl3Q&oe=641775A7&_nc_sid=5e3072,midtier
michelejaliene,312589,midtier,TRUE,47889152,FALSE,692,319551,534,https://michelejaliene.co/3aN7Xa9,FALSE,None,style •  life • amazon finds\nfire wife • dog mom • texas\n↓  𝐥𝐢𝐧𝐤𝐬 𝐭𝐨 𝐨𝐮𝐭𝐟𝐢𝐭𝐬 𝐛𝐞𝐥𝐨𝐰 ↓,MICHELE J,FALSE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/324922451_197095709571089_9071494108904094169_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Cn39TrYkKO8AX__VopB&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCcVNrzDbEBr-_TQ_xgvWP4aycPkSSsCLs-ZGLqQJyZBQ&oe=64175FA2&_nc_sid=5e3072,midtier
marlenedizzle,291508,midtier,TRUE,295909624,FALSE,232,289748,1064,https://youtu.be/RYDioewfwwQ,FALSE,None,📧 marlene@thelilacagency.com \nTikTok/Snap: MarleneDizzle\nNew Vlog 👇🏼,Marlene Mendez,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/127225725_2739350653050583_1528447463722775092_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=FEMdFTJ2HJwAX8vaQss&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDJLgENwNaBDe6LKu7qr2RvVFLF-4Fdv43qczVlVe2Awg&oe=64189228&_nc_sid=5e3072,midtier
claudwithnojob,265473,midtier,TRUE,8882031,FALSE,1131,269233,218,http://www.girlwithnojob.com,FALSE,None,Facetune fan page,Claudia Oshry,TRUE,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/333381063_148926227706114_4698379459331708453_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=T1d7vda8j1EAX9E3Djt&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBKS07IiXAKIZYqYqfRl9Gy1FcRAudgDb29RjJ81U6bCg&oe=6418481F&_nc_sid=5e3072,midtier
mignon_fof,313788,midtier,TRUE,1132237034,FALSE,257,320484,641,None,FALSE,None,✝️\nDanni on @sistasonbet \nPublic Relations: Slate PR,Mignon,TRUE,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/332955426_206055582093621_5062826109824978902_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=D9dfz_03EAYAX_EDrFB&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDWwt1etaHxgp7GxX_TOJt1eIJ1RTIWCBkg5tt3ttKIOg&oe=64180FE2&_nc_sid=5e3072,midtier
hellonecole,267398,midtier,TRUE,7644930,FALSE,2911,272477,810,https://necolekane.social/njk,FALSE,None,"Painfree periods, @myhappyflo.co\nWellness | Entrepreneurship | Travel \n#Theroot100 2022's Most Influential Black Americans 🙏🏽",Necole Kane ✨|  FOUNDER,TRUE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/324068502_138813755416031_7085452578211706686_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=y7yzibSNNF0AX9gskI9&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCoieNOXTPuoxwPhkw9CkTv4GoCFBHdINxafaw_fSw8DA&oe=641757B8&_nc_sid=5e3072,midtier
kollincarter,311497,midtier,TRUE,212324196,FALSE,1406,314644,4030,None,TRUE,None,Fashion stylist,Kollin Carter,TRUE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/245354858_3091954137755656_5274104616679040744_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=cHSlpuDIx7YAX-QYp4r&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBTnVllvWxeuPpg-MHygNvDcJQwqCZB8pPXKqw5p48TMg&oe=6418A00C&_nc_sid=5e3072,midtier
alcarraway,230797,midtier,TRUE,406470788,FALSE,2076,230582,287,https://linktr.ee/alcarraway1,TRUE,None,"Award-winning& Best-Selling:\n“Wildly Optimistic, More Than the Tattooed Mormon, My Dear Little One, New Testament+more\nAlcarrawaybooking@yahoo.com📍NY",AL Carraway ☻,FALSE,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/315210713_3493313907564316_2413643116007941063_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AzRAYwYiiscAX9KFpGT&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCe0AQnRd7e7RTCbMFuyqjwrMr_shcQ-rX9QXqlFGYhjg&oe=64176412&_nc_sid=5e3072,midtier
drewphillips09,532937,makro,TRUE,186158246,FALSE,659,533910,656,https://youtu.be/6XG-gm-glhA,FALSE,None,Omnipresent being. \n@emergencyintercom \nBusiness: Drewphillipsbusiness@gmail.com,Drew Phillips,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/12317560_1649017362019862_300802196_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=E-YUM_zGgrYAX-W9Ye3&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDzxG8ZRA6L3VBVIgdLZPSpoUEaGU-Po1P31rb20tzJBg&oe=64176B8B&_nc_sid=035b3a,makro
davidmichaelwyatt,596232,makro,TRUE,21250869,FALSE,373,611137,1150,https://forms.gle/BBA6pp75XFSVLmz39,FALSE,None,THE VELVET VOICE\n#DAVIDMICHAELWYATT #THEVELVETVOICE,David Michael Wyatt,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/241961718_589938812199137_996797362324175724_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=MQMpM5JQ5PMAX8t863F&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAdZdr2DNmNJK5VROSQgxVBt4zdYQi70br9exRr_EZ5vQ&oe=6418F8D3&_nc_sid=035b3a,makro
maliibumiitch,529731,makro,TRUE,11234205,FALSE,951,530480,302,https://maliibumiitch.com/,FALSE,None,🇵🇭✊🏿🇻🇳\nSleep in Paradise Sheek & Sosa 🕊🌴,Maliibu Miitch,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/324061189_3459118527695602_5988717066192566947_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=r0Nvf5pBws4AX_5LZzw&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfA6YHbqX-E-Vd5QutbWvovow-Pz86CG1WibWeCf4abGiQ&oe=6418F4F8&_nc_sid=035b3a,makro
